seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
383,S100PV9Y,E05049,94380,6011101023123,株式会社エムティーアイ,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 16:32,有価証券報告書－第27期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
384,S100PVAO,E05049,94380,6011101023123,株式会社エムティーアイ,,010,042000,135,,,2022-12-26 16:33,確認書,,,,,,,0,0,0,0,1,0,0
385,S100PVAR,E05049,94380,6011101023123,株式会社エムティーアイ,,015,010000,235,,,2022-12-26 16:34,内部統制報告書－第27期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
386,S100PVTB,E21649,57240,7380001004435,株式会社アサカ理研,,010,053000,180,,,2022-12-26 16:43,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
387,S100PVPV,E05049,94380,6011101023123,株式会社エムティーアイ,,010,053000,180,,,2022-12-26 16:45,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
388,S100PVMY,E38266,,,福野　泰介,,060,010000,350,,,2022-12-26 16:45,大量保有報告書,E38201,,,,,,0,0,0,1,1,0,0
389,S100PVRT,E38255,,,岸　周平,,060,010000,350,,,2022-12-26 16:47,大量保有報告書,E38201,,,,,,0,0,0,1,1,0,0
390,S100PVIP,E05713,38560,9010501023597,Ａｂａｌａｎｃｅ株式会社,,010,023000,030,,,2022-12-26 16:47,有価証券届出書（参照方式）,,,,,,,0,0,0,1,1,1,0
391,S100PQ78,E38160,,9010401129230,株式会社ＡＩＲ－Ｕ,,060,090001,360,,,2022-12-26 16:49,訂正報告書（大量保有報告書・変更報告書）,E38160,,,,S100PHR6,,0,0,0,1,1,0,0
392,S100PVT1,E37454,,4180001108606,株式会社名南経営ホールディングス,,010,054000,200,,,2022-12-26 16:50,親会社等状況報告書（内国会社）－第10期(令和3年10月1日－令和4年9月30日),,,E35258,,,,0,0,0,0,1,1,0
393,S100PVM1,E20994,,8080101005817,株式会社増進会ホールディングス,,060,090001,360,,,2022-12-26 16:53,訂正報告書（大量保有報告書・変更報告書）,E05231,,,,S100PO0Z,,0,0,0,1,1,0,0
394,S100PVRR,E11198,,9010401059056,ゴールドマン・サックス証券株式会社,,060,010000,350,,,2022-12-26 16:54,大量保有報告書,E38192,,,,,,0,0,0,1,1,1,0
395,S100PQ5K,E38262,,,田中　康之助,,060,010000,350,,,2022-12-26 16:57,大量保有報告書,E38160,,,,,,0,0,0,1,1,0,0
396,S100PVQD,E36968,92490,8180001084777,日本エコシステム株式会社,,010,042000,135,,,2022-12-26 16:57,確認書,,,,,,,0,0,0,0,1,0,0
397,S100PVQE,E36968,92490,8180001084777,日本エコシステム株式会社,,010,053000,180,,,2022-12-26 16:58,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
398,S100PVTV,E03428,27980,6010401054605,株式会社ワイズテーブルコーポレーション,,010,053000,180,,,2022-12-26 16:59,臨時報告書,,,,"第19条第2項第12号,第19条第2項第19号",,,0,0,0,1,1,0,0
399,S100PV7O,E00135,,7010401013114,新生テクノス株式会社,,010,050000,160,2022-04-01,2023-03-31,2022-12-26 16:59,半期報告書－第77期(令和4年4月1日－令和5年3月31日),,,,,,,0,0,0,1,1,0,0
400,S100PVOE,E02170,72260,7140001068512,極東開発工業株式会社,,010,053000,180,,,2022-12-26 17:00,臨時報告書,,,,第19条第2項第12号,,,0,0,0,1,1,0,0
401,S100PVSV,E36968,92490,8180001084777,日本エコシステム株式会社,,015,010000,235,,,2022-12-26 17:00,内部統制報告書－第25期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,0,0
402,S100PVT7,E36968,92490,8180001084777,日本エコシステム株式会社,,010,030000,120,2021-10-01,2022-09-30,2022-12-26 17:06,有価証券報告書－第25期(令和3年10月1日－令和4年9月30日),,,,,,,0,0,0,1,1,1,0
403,S100PVJ0,E05713,38560,9010501023597,Ａｂａｌａｎｃｅ株式会社,,010,053000,180,,,2022-12-26 17:12,臨時報告書,,,,第19条第2項第2号の2,,,0,0,0,1,1,0,0
