ＥＤＩＮＥＴコード,提出者種別,上場区分,連結の有無,資本金,決算日,提出者名,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
E27759,内国法人・組合,上場,有,10000, 3月末日,飯田グループホールディングス株式会社,"Iida Group Holdings Co., Ltd.",イイダグループホールディングスカブシキガイシャ,東京都武蔵野市西久保一丁目２番１１号,不動産業,32910,2012701012287
E27761,内国法人・組合,上場,無,1299,11月末日,株式会社アメイズ,"Amaze Co.,Ltd.",カブシキガイシャアメイズ,大分市西鶴崎一丁目７番１７号,サービス業,60760,1320001003869
E27764,内国法人・組合（有価証券報告書等の提出義務者以外）,,,20,,梶山産業株式会社,,カジヤマサンギョウカブシキガイシャ,練馬区豊玉北６－３－２,内国法人・組合（有価証券報告書等の提出義務者以外）,,8011601001452
E27773,個人（組合発行者を除く）,,,,,小熊　雄二,,オグマ　ユウジ,,個人（組合発行者を除く）,,
E27778,個人（組合発行者を除く）,,,,,植木　威行,,ウエキ　タケユキ,,個人（組合発行者を除く）,,
E27782,外国法人・組合（有価証券報告書等の提出義務者以外）,,,770,,ハーベスト・プレミア・インベストメント・コーポレーション,,ハーベストプレミアインベストメントコーポレーション,セーシェル共和国、マエ、ヴィクトリア、マングリヤ・ストリート、ザ・クァドラント２階、ヴィストラ・コーポレート・サービシズ・センター,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E27798,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10,,株式会社ワイ,,カブシキカイシャワイ,目黒区目黒一丁目３３号ＢｉｒｄＰａｒｋ＃００６,内国法人・組合（有価証券報告書等の提出義務者以外）,,1011001094327
E27799,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1,,株式会社大友アセットマネジメント,,カブシキガイシャオオトモアセットマネジメント,中央区銀座二丁目５番１８号銀座白井ビル３階,内国法人・組合（有価証券報告書等の提出義務者以外）,,9010001153886
E27800,個人（組合発行者を除く）,,,,,原田　道太,,ハラダ　ミチタ,,個人（組合発行者を除く）,,
E27812,個人（組合発行者を除く）,,,,,広田　靖治,,ヒロタ　セイジ,,個人（組合発行者を除く）,,
E27815,内国法人・組合,上場,無,391, 9月末日,株式会社サンワカンパニー,SANWA COMPANY LTD.,カブシキガイシャサンワカンパニー,大阪市北区茶屋町１９番１９号,小売業,31870,5120001080628
E27827,内国法人・組合（有価証券報告書等の提出義務者以外）,,,100,,有限会社スズキエンタープライズ,,ユウゲンガイシャスズキエンタープライズ,須坂市大字須坂９８２番地１９,内国法人・組合（有価証券報告書等の提出義務者以外）,,8100002008494
E27829,個人（組合発行者を除く）,,,,,鈴木　教義,,スズキ　ノリヨシ,,個人（組合発行者を除く）,,
E27833,個人（組合発行者を除く）,,,,,細谷　可祝,,ホソヤ　カシク,,個人（組合発行者を除く）,,
E27838,外国法人・組合,非上場,有,1322273,12月31日,アッヴィ・インク,,アッヴィインク,アメリカ合衆国６００６４イリノイ州ノース・シカゴ、ノース・ウォーキーガン・ロード１,外国法人・組合,,
E27839,外国法人・組合,非上場,有,1105,12月31日,アボット・ラボラトリーズ,,アボットラボラトリーズ,アメリカ合衆国６００６４－６４００イリノイ州アボット・パーク、アボットパークロード１００,外国法人・組合,,
E27842,内国法人・組合,上場,有,20070, 9月30日,株式会社オープンハウスグループ,"Open House Group Co., Ltd",カブシキガイシャオープンハウスグループ,千代田区丸の内２－４－１丸の内ビルディング１２階,不動産業,32880,5011001028165
E27846,個人（組合発行者を除く）,,,,,有本　達也,,アリモト　タツヤ,,個人（組合発行者を除く）,,
E27851,個人（組合発行者を除く）,,,,,杉山　肇,,スギヤマ　ハジメ,,個人（組合発行者を除く）,,
E27852,個人（組合発行者を除く）,,,,,山岡　新太郎,,ヤマオカ　シンタロウ,,個人（組合発行者を除く）,,
E27853,個人（組合発行者を除く）,,,,,平　富郎,,タイラ　トミオ,,個人（組合発行者を除く）,,
E27855,内国法人・組合,上場,有,992, 5月31日,ＥＲＩホールディングス株式会社,,イーアールアイホールディングスカブシキガイシャ,港区赤坂８－１０－２４,サービス業,60830,4010401109146
E27862,内国法人・組合（有価証券報告書等の提出義務者以外）,,,0,,公益財団法人渋谷育英会,,コウエキザイダンホウジンシブヤイクエイカイ,福山市東深津町四丁目２０番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,8240005007769
E27864,個人（非居住者）（組合発行者を除く）,,,,,カーティス・フリーズ,,カーティス　フリーズ,,個人（非居住者）（組合発行者を除く）,,
E27867,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10,,株式会社ライラック,,カブシキガイシャライラック,大阪市北区梅田１丁目３－１－７００,内国法人・組合（有価証券報告書等の提出義務者以外）,,6120001097729
E27868,内国法人・組合,上場,有,1524, 6月30日,株式会社エンビプロ・ホールディングス,ENVIPRO HOLDINGS Inc.,カブシキガイシャエンビプロホールディングス,富士宮市山宮３５０７番地の１９,鉄鋼,56980,4080101012395
E27870,個人（組合発行者を除く）,,,,,穴見　保雄,,アナミ　ヤスオ,,個人（組合発行者を除く）,,
E27873,内国法人・組合（有価証券報告書等の提出義務者以外）,,,100,,ＨＩＢＣ株式会社,,エイチアイビーシーカブシキカイシャ,千代田区九段南四丁目２番１１号　アビスタ市ヶ谷ビル２階Ｃ,内国法人・組合（有価証券報告書等の提出義務者以外）,,2010401081082
E27877,内国法人・組合,上場,有,502, 9月30日,株式会社システム情報,"SYSTEM INFORMATION CO.,LTD",カブシキガイシャシステムジョウホウ,中央区勝どき１丁目７番３号　勝どきサンスクェア７階,情報・通信業,36770,3010001003551
E27881,個人（組合発行者を除く）,,,,,前田　健司,,マエダ　ケンジ,,個人（組合発行者を除く）,,
E27884,内国法人・組合（有価証券報告書等の提出義務者以外）,,,59164,,Ｏｎｅリート投資法人,,ワンリートトウシホウジン,中央区日本橋二丁目１番３号,内国法人・組合（有価証券報告書等の提出義務者以外）,,2010005021096
E27889,個人（組合発行者を除く）,,,,,野口　和輝,,ノグチ　カズテル,,個人（組合発行者を除く）,,
E27892,個人（組合発行者を除く）,,,,,中西　賢介,,ナカニシ　ケンスケ,,個人（組合発行者を除く）,,
E27894,内国法人・組合,上場,有,953,12月31日,株式会社ショーケース,Showcase Inc.,カブシキガイシャショーケース,港区六本木一丁目９番９号,サービス業,39090,2010401036607
E27897,内国法人・組合（有価証券報告書等の提出義務者以外）,,,91,,ＦＡコンサルティング株式会社,,エフエーコンサルティングカブシキカイシャ,中央区築地３－１－１,内国法人・組合（有価証券報告書等の提出義務者以外）,,4010001132044
E27900,内国法人・組合,非上場,有,100, 3月31日,株式会社エナリス,"ENERES Co.,Ltd.",カブシキカイシャエナリス,千代田区神田駿河台二丁目５番地１　御茶ノ水ファーストビル,サービス業,,9011801020788
E27907,個人（組合発行者を除く）,,,,,松原　春男,,マツバラ　ハルオ,,個人（組合発行者を除く）,,
E27910,内国法人・組合（有価証券報告書等の提出義務者以外）,,,50,,株式会社アドメテック,,カブシキガイシャアドメテック,松山市空港通１丁目８番１６号　えざき本社ビル　５階,内国法人・組合（有価証券報告書等の提出義務者以外）,,1180001056056
E27912,個人（組合発行者を除く）,,,,,中村　悟,,ナカムラ　サトル,,個人（組合発行者を除く）,,
E27913,個人（組合発行者を除く）,,,,,十亀　洋三,,ソガメ　ヨウゾウ,,個人（組合発行者を除く）,,
E27917,内国法人・組合（有価証券報告書等の提出義務者以外）,,,231,,ファイブスター投信投資顧問株式会社,,ファイブスタートウシントウシコモンカブシキガイシャ,中央区入船一丁目２番９号　八丁堀ＭＦビル８階,内国法人・組合（有価証券報告書等の提出義務者以外）,,3010001124760
E27919,個人（組合発行者を除く）,,,,,荒井　正昭,,アライ　マサアキ,,個人（組合発行者を除く）,,
E27921,外国法人・組合（有価証券報告書等の提出義務者以外）,,,62,,グローバル・ファンズ・トラスト・カンパニー,,グローバル　ファンズ　トラスト　カンパニー,ケイマン諸島、ＫＹ１―１１０４、グランド・ケイマン、ジョージ・タウン、サウスチャーチ・ストリート、ウグランド・ハウス、私書箱３０９,外国法人・組合（有価証券報告書等の提出義務者以外）,,
E27923,個人（組合発行者を除く）,,,,,平松　裕将,,ヒラマツ　ヒロマサ,,個人（組合発行者を除く）,,
E27929,個人（組合発行者を除く）,,,,,カンロ共栄会　理事長　小林　米治郎,,カンロキョウエイカイ　リジチョウ　コバヤシ　ヨネジロウ,,個人（組合発行者を除く）,,
