edinetCode,secCode,JCN,filerName,count
E05417,24110,8010101001161,ゲンダイエージェンシー株式会社,1
E24310,,6010001128172,株式会社大和インベストメント・マネジメント,1
E03405,27630,7010001089380,株式会社エフティグループ,1
E02501,80070,3010001034860,高島株式会社,1
E26580,,,長谷川　耕造,1
E02049,63370,5012801003522,株式会社テセック,1
E24558,14170,6010601040090,株式会社ミライト・ワン,1
E20870,65550,3010001152084,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,1
E01630,45430,3011001015116,テルモ株式会社,1
E01136,53340,3180001010845,日本特殊陶業株式会社,1
E06461,,,テンプルトン・インベストメント・カウンセル・エルエルシー,1
E04810,97490,2020001043507,富士ソフト株式会社,1
E02833,74720,9010001005600,株式会社鳥羽洋行,1
E00121,18260,9070001001420,佐田建設株式会社,1
E04589,96330,3010001035000,東京テアトル株式会社,1
E00805,41090,8120001044472,ステラケミファ株式会社,1
E00176,18980,1010401015438,世紀東急工業株式会社,1
E11210,,2010401064789,富士フイルム株式会社,1
E02389,79890,4010401017209,立川ブラインド工業株式会社,1
E00909,46230,4120001001403,株式会社アサヒペン,1
E02331,77160,1060001010545,株式会社ナカニシ,1
E27862,,8240005007769,公益財団法人渋谷育英会,1
E01603,64740,4230001002687,株式会社不二越,1
E04021,89230,8010401064940,トーセイ株式会社,1
E01478,60050,7500001003977,三浦工業株式会社,1
E01693,64850,8013201005478,前澤給装工業株式会社,1
E03180,79370,2030001021115,株式会社ツツミ,1
E05460,24320,4011001032721,株式会社ディー・エヌ・エー,1
E00635,78870,9470001003062,南海プライウッド株式会社,1
E31548,,,木村　新司,1
E30501,31910,6050001009303,株式会社ジョイフル本田,1
E05562,24970,6010401094782,ユナイテッド株式会社,1
E02380,73130,8030001044928,テイ・エス　テック株式会社,1
E00323,14010,9250001004074,株式会社エムビーエス,1
E03051,81740,9010001061924,日本瓦斯株式会社,1
E04762,85910,8010401006942,オリックス株式会社,1
E05231,43190,3010001022246,ＴＡＣ株式会社,1
E02738,98160,5010401094750,株式会社　ストライダーズ,1
E35168,,,柴原　慶一,1
E05054,47360,8010401094657,日本ラッド株式会社,1
E05273,43490,2180001022313,株式会社テスク,1
E25263,36480,2030001000011,ＡＧＳ株式会社,1
E01946,69540,3090001010053,ファナック株式会社,1
E27293,,,向井山　達也,1
E00179,18670,8110001017149,株式会社植木組,1
E05255,43350,3140001005782,株式会社アイ・ピー・エス,1
E32437,,2250001015730,ワイエムアセットマネジメント株式会社,1
E01408,59050,4030001006527,日本製罐株式会社,1
E35497,53680,1120001040610,日本インシュレーション株式会社,1
E02618,81250,5120001048550,株式会社ワキタ,1
E01114,51840,1140001010033,株式会社ニチリン,1
E36431,73630,5010401065685,株式会社ベビーカレンダー,1
E01169,52730,9210001004020,三谷セキサン株式会社,1
E02425,79080,9011101005242,株式会社きもと,1
E25850,36590,6010001081280,株式会社ネクソン,1
E14005,,6010405003021,平和不動産リート投資法人,1
E32069,22960,6011001110293,伊藤ハム米久ホールディングス株式会社,1
E00948,45590,7010001034790,ゼリア新薬工業株式会社,1
E00446,28710,8010001034889,株式会社ニチレイ,1
E05690,38490,5010001062315,日本テクノ・ラボ株式会社,1
E00263,17830,7010401066847,株式会社アジアゲートホールディングス,1
E03494,30590,9140001017855,ヒラキ株式会社,1
E25668,,,中国光大銀行股イ分有限公司,1
E04841,97090,8120001072787,ＮＣＳ＆Ａ株式会社,1
E37621,,,山口　昭彦,1
E24951,49270,4010701017916,株式会社ポーラ・オルビスホールディングス,1
E20037,,,モルガン・スタンレー・アンド・カンパニー・インターナショナル・ピーエルシー,1
E03094,81670,1250001002242,株式会社リテールパートナーズ,1
E32966,35580,5010401097274,株式会社ロコンド,1
E03688,85110,3010001034992,日本証券金融株式会社,1
E05410,24330,4010401051711,株式会社博報堂ＤＹホールディングス,1
E37996,,,田村　稔郎,1
E37714,,,徳山　明成,1
E06719,,,北村　精男,1
E04425,94330,9011101031552,ＫＤＤＩ株式会社,1
E01305,57530,1120101008623,日本伸銅株式会社,1
E37918,,,株式会社十文字チキンカンパニー,1
E01229,54080,5120001027901,株式会社中山製鋼所,1
E32760,,2120003011600,合同会社フィンテックマネジメント,1
E37084,,,堀越　浩司,1
E05650,38300,1011001064255,株式会社ギガプライズ,1
E01267,63260,1120001037978,株式会社　クボタ,1
E00776,40630,5010001008680,信越化学工業株式会社,1
E02174,72560,5021001006269,河西工業株式会社,1
E05762,,,バークレイズ・ピーエルシー,1
E01766,67020,1020001071491,富士通株式会社,1
E31026,,,合同会社リフレーミング,1
E01773,67530,6120001005484,シャープ株式会社,1
E01152,52080,1110001018789,株式会社有沢製作所,1
E02856,75250,5290001017448,リックス株式会社,1
E01202,52800,1080001010527,ヨシコン株式会社,1
E38218,,3120001042282,片山チエン株式会社,1
E01065,49750,3010501001864,株式会社ＪＣＵ,1
E37489,,,柴田　旬也,1
E00880,44030,1011001025967,日油株式会社,1
E30144,,,エーシージー・マネージメント・プライベート・リミテッド,1
E05426,84250,3010401094447,みずほリース株式会社,1
E03489,30500,4010701019160,ＤＣＭホールディングス株式会社,1
E01685,62870,7013201017276,サトーホールディングス株式会社,1
E03721,85150,3130001000082,アイフル株式会社,1
E01147,53570,8120101038845,株式会社　ヨータイ,1
E03763,87080,5010001036574,アイザワ証券グループ株式会社,1
E01100,51220,5010001000002,オカモト株式会社,1
E00436,28020,8010001034740,味の素株式会社,1
E01678,64810,3010701006176,ＴＨＫ株式会社,1
E04501,95060,4370001011311,東北電力株式会社,1
E01977,68620,9020001009369,ミナトホールディングス株式会社,1
E20616,34790,7010001105955,株式会社ティーケーピー,1
E01580,63730,4220001013264,大同工業株式会社,1
E25648,21170,2010001142672,日新製糖株式会社,1
E01096,51420,7011101000682,アキレス株式会社,1
E36723,50760,3010001221541,インフロニア・ホールディングス株式会社,1
E23582,,8010001120391,株式会社日本政策金融公庫,1
E12141,,,田中秀夫,1
E00043,16050,7010401078520,株式会社ＩＮＰＥＸ,1
E05695,21540,5010401078571,株式会社夢真ビーネックスグループ,1
E31762,,,長野　貴浩,1
E04583,96020,3010001008708,東宝株式会社,1
E00818,42020,4120001125937,株式会社ダイセル,1
E01873,67240,4011101010841,セイコーエプソン株式会社,1
E04874,97870,1120001081381,イオンディライト株式会社,1
E05739,36260,2010001134133,ＴＩＳ株式会社,1
E05539,33930,6011101036075,スターティアホールディングス株式会社,1
E32221,,7010401108137,みさき投資株式会社,1
E00879,41180,8120001059628,株式会社カネカ,1
E04823,97600,5430001007277,株式会社　進学会ホールディングス,1
E37719,92290,9220001010117,株式会社サンウェルズ,1
E05504,94280,6180001029354,株式会社クロップス,1
E00530,31090,7120001077432,シキボウ株式会社,1
E01659,59460,8250001005924,株式会社長府製作所,1
E01663,63640,4110001016088,北越工業株式会社,1
E05354,23740,5010001078518,セントケア・ホールディング株式会社,1
E03587,83880,5480001000070,株式会社阿波銀行,1
E01650,64570,5140001058614,グローリー株式会社,1
E00695,79140,8010001002136,共同印刷株式会社,1
E04869,96580,3010401088688,株式会社ビジネスブレイン太田昭和,1
E04804,97440,1180001027412,株式会社メイテック,1
E00820,42040,1120001059650,積水化学工業株式会社,1
E01195,53880,6010001015098,クニミネ工業株式会社,1
E01016,,6010001043479,株式会社合同資源,1
E00395,25030,5010001034768,キリンホールディングス株式会社,1
E02580,80810,7010401007116,株式会社カナデン,1
E01373,59230,8120001038994,高田機工株式会社,1
E01413,59300,3010001088907,文化シヤッター株式会社,1
E00520,30020,7130001041734,グンゼ株式会社,1
E31336,39080,6010001076248,株式会社コラボス,1
E01032,79270,8200001007025,ムトー精工株式会社,1
E25234,36080,3010001140386,株式会社ＴＳＩホールディングス,1
E00944,45300,7300001006281,久光製薬株式会社,1
E31093,39040,7021001010079,株式会社カヤック,1
E03938,88440,2010401094621,株式会社コスモスイニシア,1
E37223,,,平岡　秀一,1
E01008,42120,9120001059651,積水樹脂株式会社,1
E35013,,5120001221066,日本投資株式会社,1
E04218,90390,6120101002720,株式会社サカイ引越センター,1
E31354,39130,5010001132290,株式会社ｓＭｅｄｉｏ,1
E02530,80410,2120001036970,ＯＵＧホールディングス株式会社,1
E01045,49660,8120001077365,上村工業株式会社,1
E00265,,1010001024087,東光電気工事株式会社,1
E01150,53520,3290801009910,黒崎播磨株式会社,1
E33232,39860,7010701013986,株式会社ビーブレイクシステムズ,1
E32146,35370,4120001015147,昭栄薬品株式会社,1
E04158,90810,6021001036307,神奈川中央交通株式会社,1
E00765,40280,9120001048976,石原産業株式会社,1
E04612,,9210001007270,福井県観光開発株式会社,1
E03756,86090,1010001034747,株式会社岡三証券グループ,1
E00590,35910,5130001012084,株式会社ワコールホールディングス,1
E00836,42720,3010001016850,日本化薬株式会社,1
E30130,60880,6010401075873,株式会社シグマクシス・ホールディングス,1
E01000,42180,5010001000010,ニチバン株式会社,1
E34137,52900,4010001195330,株式会社ベルテクスコーポレーション,1
E27294,25880,9090001010626,株式会社プレミアムウォーターホールディングス,1
E00514,28190,5020001022870,エバラ食品工業株式会社,1
E04283,93010,8010001034947,三菱倉庫株式会社,1
E04285,93030,7120001049002,株式会社住友倉庫,1
E00232,19050,7010401018815,株式会社テノックス,1
E03815,86980,8010001089066,マネックスグループ株式会社,1
E05438,84240,3010001028689,芙蓉総合リース株式会社,1
E00168,19820,9010401025405,日比谷総合設備株式会社,1
E05242,87390,4010701012248,スパークス・グループ株式会社,1
E01355,59110,9010401030578,株式会社横河ブリッジホールディングス,1
E27512,,7240002018497,ロイヤル観光有限会社,1
E01758,65170,4010001105371,デンヨー株式会社,1
E33603,42490,9010401054420,森六ホールディングス株式会社,1
E00923,45070,9120001077430,塩野義製薬株式会社,1
E38075,,4010001220393,農林中金キャピタル株式会社,1
E24050,50200,9010001131743,ＥＮＥＯＳホールディングス株式会社,1
E00898,40950,1010001034994,日本パーカライジング株式会社,1
E02257,73090,3120101003399,株式会社シマノ,1
E00544,31050,6010001034882,日清紡ホールディングス株式会社,1
E04353,93660,5010401011846,株式会社サンリツ,1
E02525,80740,5010001034958,ユアサ商事株式会社,1
E00562,35690,9210001001785,セーレン株式会社,1
E05872,,,オーストラリア・コモンウェルス銀行,1
E00056,18610,1210001001082,株式会社　熊谷組,1
E04926,46650,3120901007178,株式会社ダスキン,1
E04708,,9180001044268,株式会社京ヶ野ゴルフ倶楽部,1
E00832,46200,1011401007292,藤倉化成株式会社,1
E01656,79860,1010501003516,日本アイ・エス・ケイ株式会社,1
E33026,39840,9011001069346,株式会社ユーザーローカル,1
E00678,81130,8500001014833,ユニ・チャーム株式会社,1
E36660,42000,5010601050033,株式会社ＨＣＳホールディングス,1
E03139,98310,4070001011201,株式会社ヤマダホールディングス,1
E08051,,8010402032814,有限会社光パワー,1
E01765,67010,7010401022916,日本電気株式会社,1
E01412,59590,7010601009878,岡部株式会社,1
E00840,41830,4010401052081,三井化学株式会社,1
E36104,,,ＮＩＰＰＯＮ　ＡＣＴＩＶＥ　ＶＡＬＵＥ　ＦＵＮＤ　ＰＬＣ,1
E35330,44870,9011301020099,株式会社スペースマーケット,1
E37410,,,タイヨウ・パシフィック・パートナーズ・エルピー,1
E25682,36530,5010001090118,株式会社モルフォ,1
E03753,86010,4010001008855,株式会社大和証券グループ本社,1
E01815,68040,4122001020003,ホシデン株式会社,1
E02608,81290,4010901008153,東邦ホールディングス株式会社,1
E38013,,,野澤　俊通,1
E10850,,,コロンビア・ワンガー・アセット・マネジメント・エルエルシー,1
E04815,97530,5010401047403,アイエックス・ナレッジ株式会社,1
E32899,,,鈴木　浩之,1
E00913,46260,3011601003833,太陽ホールディングス株式会社,1
E00094,19510,3011001031955,エクシオグループ株式会社,1
E00767,40420,5250001010002,東ソー株式会社,1
E05001,46900,4120001072956,日本パレットプール株式会社,1
E01761,63330,3140001039376,株式会社帝国電機製作所,1
E34406,,4011101010726,住友三井オートサービス株式会社,1
E02204,72790,1140001081875,株式会社ハイレックスコーポレーション,1
E01995,69150,5010001050385,千代田インテグレ株式会社,1
E00329,14140,8010001135778,ショーボンドホールディングス株式会社,1
E00542,31100,4380001001146,日東紡績株式会社,1
E36498,73470,8010001219432,株式会社マーキュリアホールディングス,1
E37613,,7010001177334,株式会社シンシア工務店,1
E12148,,,マフューズ・インターナショナル・キャピタル・マネージメント・エルエルシー,1
E01988,69290,2270001000573,日本セラミック株式会社,1
E00528,31060,4260001013120,倉敷紡績株式会社,1
E02373,79810,5120001015344,タカラスタンダード株式会社,1
E30184,,,梅田　源,1
E38298,,6180001153773,株式会社梅田事務所,1
E00897,46170,1240001028478,中国塗料株式会社,1
E00935,45210,4010001000003,科研製薬株式会社,1
E02578,80590,5010001008714,第一実業株式会社,1
E00718,,6120001059605,株式会社朝日新聞社,1
E00947,45340,9011101021173,持田製薬株式会社,1
E00770,40450,5010401020186,東亞合成株式会社,1
E25206,36460,9010001092069,株式会社駅探,1
E02424,64190,7011101019888,株式会社マースグループホールディングス,1
E01261,54230,8010001008819,東京製鐵株式会社,1
E37785,58320,,株式会社ちゅうぎんフィナンシャルグループ,1
E35044,,,木谷　高明,1
E04817,97570,1120001069955,株式会社船井総研ホールディングス,1
E34954,70660,8180001056958,株式会社ピアズ,1
E00708,39480,5010101003318,光ビジネスフォーム株式会社,1
E27016,49290,2140001015675,株式会社アジュバンホールディングス,1
E03184,99190,4140001078191,株式会社関西フードマーケット,1
E37175,44180,6010001193638,株式会社ＪＤＳＣ,1
E03020,82420,1120001059683,エイチ・ツー・オー　リテイリング株式会社,1
E00962,45470,1100001012982,キッセイ薬品工業株式会社,1
E01612,63930,7021001028468,油研工業株式会社,1
E00886,44090,5010001034850,東邦化学工業株式会社,1
E04960,75020,5010001028349,株式会社プラザクリエイト本社,1
E37120,,1010401055228,株式会社エム・クレド,1
E38036,,8011001103683,株式会社ＰＯＰＥＲ,1
E01921,68530,6012401007567,株式会社共和電業,1
E35915,,,森田　晴彦,1
E31216,60360,3180001094120,ＫｅｅＰｅｒ技研株式会社,1
E25867,36560,7010401041924,ＫＬａｂ株式会社,1
E37886,,,香港幻電有限会社,1
E00857,79580,2011501003026,天馬株式会社,1
E02185,56440,9160001013183,株式会社メタルアート,1
E01599,64630,3010001034852,ＴＰＲ株式会社,1
E00829,78710,4210001003266,フクビ化学工業株式会社,1
E01504,61430,3020001020736,株式会社ソディック,1
E01400,59760,1010701003241,高周波熱錬株式会社,1
E01516,62050,7140001080310,ニデックオーケーケー株式会社,1
E12267,,,野坂　英吾,1
E04151,,3010501015419,首都圏新都市鉄道株式会社,1
E02307,68590,7120001059661,エスペック株式会社,1
E26572,,4011005003537,アクティビア・プロパティーズ投資法人,1
E02427,79060,4010001008228,ヨネックス株式会社,1
E00481,29080,9140001010604,フジッコ株式会社,1
E01752,66440,6010701001918,大崎電気工業株式会社,1
E08003,,,大谷喜一,1
E01714,63280,5010001039024,荏原実業株式会社,1
E34018,65800,1011001041171,株式会社ライトアップ,1
E02813,74410,4340001004160,株式会社Ｍｉｓｕｍｉ,1
E26837,,6010001145977,株式会社国際協力銀行,1
E02966,33160,6011001039962,東京日産コンピュータシステム株式会社,1
E03235,74190,4021001013588,株式会社ノジマ,1
E05533,24610,7011001035606,株式会社ファンコミュニケーションズ,1
E33629,,,ケイン・アンダーソン・ラドニック・インベストメント・マネジメント・エルエルシー,1
E02759,99290,5120001089074,平和紙業株式会社,1
E38267,,8120901036965,株式会社Ｍホールディングス,1
E38297,,,真鍋　守利,1
E38296,,,真鍋　妙,1
E38295,,,真鍋　光,1
E26234,,,龍　潤生,1
E02069,67370,8220001009300,ＥＩＺＯ株式会社,1
E01892,69020,9180301014251,株式会社デンソー,1
E04237,91070,8140001005720,川崎汽船株式会社,1
E30682,60960,8011001064760,株式会社レアジョブ,1
E01003,41850,6010401082746,ＪＳＲ株式会社,1
E38331,,,ラクテン・キャピタル・エス・シー・エスピー,1
E00769,40440,4250001003329,セントラル硝子株式会社,1
E37366,,,髙品　政明,1
E05497,37750,1010701022159,株式会社ガイアックス,1
E36755,,,吉村　公孝,1
E05496,37730,5013301017946,株式会社アドバンスト・メディア,1
E04861,96820,9010401018458,株式会社ＤＴＳ,1
E03736,,6040001013529,株式会社日産フィナンシャルサービス,1
E27368,,2010005015164,プロロジス・プロパティ・ジャパン特定目的会社,1
E04321,93510,7010001034865,東洋埠頭株式会社,1
E05163,48260,1020001015606,株式会社ＣＩＪ,1
E01058,49940,2030001031015,大成ラミック株式会社,1
E00073,19410,9240001006971,株式会社中電工,1
E01755,66450,1130001016824,オムロン株式会社,1
E01584,63170,4240001034184,株式会社北川鉄工所,1
E02645,81180,8130001017089,株式会社　キング,1
E04331,80970,2010701003604,三愛オブリ株式会社,1
E04764,97650,9013201001170,株式会社オオバ,1
E00041,16620,3010001108219,石油資源開発株式会社,1
E00322,17210,3010701014889,コムシスホールディングス株式会社,1
E00107,19610,2010001008683,三機工業株式会社,1
E01480,61010,3010001101264,株式会社ツガミ,1
E04555,,5010001029578,株式会社丸ノ内ホテル,1
E02231,72660,1180001080700,株式会社今仙電機製作所,1
E02423,79170,6011101056965,藤森工業株式会社,1
E05771,,,ビーピー・ピーエルシー,1
E27298,,9190001020763,株式会社桑名カントリー倶楽部,1
E02602,80660,7210001004022,三谷商事株式会社,1
E00304,17360,8010601001272,株式会社　オーテック,1
E00703,79150,9130001023441,ＮＩＳＳＨＡ株式会社,1
E34699,70590,7180001059094,株式会社コプロ・ホールディングス,1
E04398,,9480001000851,四国放送株式会社,1
E27759,32910,2012701012287,飯田グループホールディングス株式会社,1
E00771,40460,4120001049013,株式会社大阪ソーダ,1
E00569,35710,8180001084265,株式会社ソトー,1
E02639,81150,5130001019030,ムーンバット株式会社,1
E01047,49670,4120001077402,小林製薬株式会社,1
E01777,67580,5010401067252,ソニーグループ株式会社,1
E03856,88020,2010001008774,三菱地所株式会社,1
E35542,66130,8020001085428,株式会社ＱＤレーザ,1
E31436,39140,3430001027574,ＪＩＧ－ＳＡＷ株式会社,1
E35496,48880,5120001124194,ステラファーマ株式会社,1
E33535,14430,2011301023802,技研ホールディングス株式会社,1
E02054,67890,2080401005893,ローランド　ディー．ジー．株式会社,1
E03752,86040,7010001034881,野村ホールディングス株式会社,1
E34902,,,伊達　晃洋,1
E00317,17190,2010401051696,株式会社安藤・間,1
E02797,74250,2180001039869,初穂商事株式会社,1
E00828,49960,1010501016022,クミアイ化学工業株式会社,1
E34431,,,井上　弘,1
E01496,61350,7013201005504,株式会社　牧野フライス製作所,1
E33882,92720,7010701023374,ブティックス株式会社,1
E00204,19140,9120001072753,日本基礎技術株式会社,1
E04958,46450,2040001025619,株式会社市進ホールディングス,1
E01260,54460,9110001023162,北越メタル株式会社,1
E05477,24360,4010001041427,共同ピーアール株式会社,1
E02070,67360,5180001087444,サン電子株式会社,1
E31167,31320,9020001110309,マクニカホールディングス株式会社,1
E02749,99080,9010501010505,日本電計株式会社,1
E03867,88180,6120001078852,京阪神ビルディング株式会社,1
E26601,,,田　泰夫,1
E02761,99340,1120001041352,因幡電機産業株式会社,1
E04161,90850,4430001050451,北海道中央バス株式会社,1
E00630,78980,4240001027972,株式会社ウッドワン,1
E02780,99870,1180001017009,株式会社スズケン,1
E11661,62380,3011001049510,フリュー株式会社,1
E02802,74330,7011101017256,伯東株式会社,1
E05350,23710,9011001065997,株式会社カカクコム,1
E02664,81410,3010701019351,新光商事株式会社,1
E01086,51080,3010001034943,株式会社ブリヂストン,1
E00545,31210,7010001101599,マーチャント・バンカーズ株式会社,1
E00893,46130,5140001048243,関西ペイント株式会社,1
E03013,82330,5120001077467,株式会社髙島屋,1
E04345,93640,6140001006951,株式会社上組,1
E00949,45360,5120001051819,参天製薬株式会社,1
E36706,91470,5010001223668,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,1
E04837,97150,3011001041302,トランス・コスモス株式会社,1
E00052,18010,4011101011880,大成建設株式会社,1
E01953,69630,9130001000052,ローム株式会社,1
E05199,42860,1011001025439,株式会社ＣＬホールディングス,1
E31633,49800,4010001147620,デクセリアルズ株式会社,1
E01751,65130,3013301003097,株式会社オリジン,1
E35504,44920,7011101011259,株式会社ゼネテック,1
E01092,51950,5140001013916,バンドー化学株式会社,1
E01831,68090,3140001005675,ＴＯＡ株式会社,1
E01897,67060,4010001008723,電気興業株式会社,1
E05314,23370,1010001068118,いちご株式会社,1
E05319,23440,4021001037562,平安レイサービス株式会社,1
E00593,80110,1010401075845,株式会社三陽商会,1
E05817,,,マイクロソフトコーポレーション,1
E05840,,,インテル・コーポレーション,1
E04001,89030,7010401032337,株式会社サンウッド,1
E03519,30880,2040001040238,株式会社マツキヨココカラ＆カンパニー,1
E21142,,7010902019147,有限会社神田コンサルティング,1
E00397,25330,2010001034770,オエノンホールディングス株式会社,1
E33491,78070,4120101002219,株式会社幸和製作所,1
E37292,92140,3011101068278,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,1
E04460,94360,5360001000413,沖縄セルラー電話株式会社,1
E01256,55630,9010001035003,新日本電工株式会社,1
E01131,53550,9011001018113,日本坩堝株式会社,1
E04358,96030,6011101002696,株式会社エイチ・アイ・エス,1
E30881,31950,9011101032971,株式会社ジェネレーションパス,1
E05892,,,アドビ・インク,1
E37508,92180,2010701026514,株式会社メンタルヘルステクノロジーズ,1
E01673,62730,3010001097635,ＳＭＣ株式会社,1
E02227,72710,1190001008733,株式会社安永,1
E05679,38390,8120001092926,株式会社ＯＤＫソリューションズ,1
E01947,68100,9120901001761,マクセル株式会社,1
E26428,60580,6010401027065,株式会社ベクトル,1
E04816,97550,2010001034531,応用地質株式会社,1
E10614,,,金光　俊明,1
E32181,35380,8010801017606,株式会社ウイルプラスホールディングス,1
E33702,43920,4320001016471,ＦＩＧ株式会社,1
E02166,72670,6010401027577,本田技研工業株式会社,1
E04687,,4030001071843,株式会社東松山カントリークラブ,1
E05031,,8010601027383,トヨタファイナンス株式会社,1
E05560,24750,5140001062244,ＷＤＢホールディングス株式会社,1
E37546,92190,8011001092828,株式会社ギックス,1
E31024,34520,2010401078582,株式会社ビーロット,1
E32044,,9010001073630,株式会社レダグループホールディングス,1
E00642,38610,5010001034743,王子ホールディングス株式会社,1
E35816,,1010001176548,日本成長投資アライアンス株式会社,1
E04324,90650,7290801005328,山九株式会社,1
E02819,,1180001035811,興和株式会社,1
E02596,,1120001077413,小泉産業株式会社,1
E34716,70570,6200001017075,株式会社エヌ・シー・エヌ,1
E02147,72420,8010401007296,ＫＹＢ株式会社,1
E27839,,,アボット・ラボラトリーズ,1
E33381,92600,7140001009895,西本Ｗｉｓｍｅｔｔａｃホールディングス株式会社,1
E34736,,9010401144808,アクサ・ホールディングス・ジャパン株式会社,1
E02248,72080,8140001034728,株式会社カネミツ,1
E04648,,8230001000811,呉羽観光株式会社,1
E33658,,9010401130452,マネックスファイナンス株式会社,1
E00345,20010,9011001017684,株式会社ニップン,1
E38256,,3010901034654,株式会社テクノロジーズ,1
E05728,45710,5040001067344,ナノキャリア株式会社,1
E37560,92210,3180001022733,フルハシＥＰＯ株式会社,1
E35124,44480,9120901014004,Ｃｈａｔｗｏｒｋ株式会社,1
E02081,67230,8020001075701,ルネサスエレクトロニクス株式会社,1
E03724,85080,2010401094729,Ｊトラスト株式会社,1
E36365,,9120001187428,２３．７株式会社,1
E38294,,,真鍋　英,1
E03336,76400,1110001003592,株式会社トップカルチャー,1
E36627,77910,7240001007740,ドリームベッド株式会社,1
E11001,,,米今　政臣,1
E23245,31560,7010701022780,株式会社レスターホールディングス,1
E27350,,6010401064050,ＳＯＮ　Ｆｉｎａｎｃｉａｌ合同会社,1
E31991,39280,7010001100444,株式会社マイネット,1
E34023,,4010401059044,株式会社リヴァンプ,1
E04775,85850,9010001070784,株式会社オリエントコーポレーション,1
E32214,,1480001008539,ＴＫマネジメント株式会社,1
E04635,,7140001036816,株式会社花屋敷ゴルフ倶楽部,1
E00965,,7120001082721,千寿製薬株式会社,1
E27938,,,山根　知子,1
E01191,,9360001009277,琉球セメント株式会社,1
E36115,,,黒田　真澄,1
E04768,85840,2440001001001,株式会社ジャックス,1
E07846,,1010401029669,森ビル株式会社,1
E36859,42640,5011101040334,株式会社セキュア,1
E33924,,1010001144777,インテグラル・パートナーズ株式会社,1
E10206,,,畑　慎也,1
E23201,,,ステート・ストリート・グローバル・アドバイザーズ・シンガポール・リミテッド,1
E04186,,5330001001133,九州産業交通ホールディングス株式会社,1
E03007,30890,2010701006251,テクノアルファ株式会社,1
E36003,,,濵田　幸一,1
E01718,64280,5021001020996,株式会社オーイズミ,1
E02635,81580,9010001048574,ソーダニッカ株式会社,1
E00055,18020,7010401088742,株式会社大林組,1
E00144,,6300001000905,松尾建設株式会社,1
E04387,,6290001006862,九州朝日放送株式会社,1
E00253,,8120001077539,株式会社藤木工務店,1
E04637,,9130001038522,日本観光ゴルフ株式会社,1
E04946,85660,7010601037788,リコーリース株式会社,1
E04137,,5310001009649,島原鉄道株式会社,1
E08480,,2010005004002,農林中央金庫,1
E04122,,1500001000476,株式会社伊予鉄グループ,1
E03362,,6010801001974,オーケー株式会社,1
E10369,,,辻本　治,1
E35584,,,辻本　晃利,1
E04170,,8150001001652,奈良交通株式会社,1
E01053,78560,7260001014438,萩原工業株式会社,1
E02136,71050,3130001030352,三菱ロジスネクスト株式会社,1
E32846,,,齋藤　静枝,1
E32814,39740,8060001014432,株式会社ティビィシィ・スキヤツト,1
E35873,,7010001099586,株式会社ヴァレックス・パートナーズ,1
E33594,62350,1030001056764,株式会社オプトラン,1
E03496,30680,8010401022997,株式会社ＷＤＩ,1
E37568,,2010001217516,ＵＢＥ三菱セメント株式会社,1
E02624,,1010001031109,山崎金属産業株式会社,1
E25269,45790,3180001095399,ラクオリア創薬株式会社,1
E35240,,2011001094268,ＮＨＮ　ＪＡＰＡＮ株式会社,1
E00670,79840,6120001012282,コクヨ株式会社,1
E05961,,,オーストラリア・ニュージーランド銀行,1
E08469,,,巽一久,1
E30565,,,藤阪　知之,1
E23350,,,田崎　忠良,1
E32727,,,稲垣　裕介,1
E03276,75230,7010701024331,アールビバン株式会社,1
E37165,25850,7120901008940,株式会社ライフドリンク　カンパニー,1
E04372,,2120001112350,阪神高速道路株式会社,1
E04551,,7330001001610,株式会社熊本ホテルキャッスル,1
E34574,,,ノルデア１・シキャブ,1
E02551,,4010001071416,東工コーセン株式会社,1
E04631,,2050001007260,株式会社　水戸カンツリー倶楽部,1
E24846,,,マルヨシセンター取引先持株会　理事長　小松義彦,1
E04352,,2010801014658,東京湾横断道路株式会社,1
E04633,,7040001071336,株式会社千葉カントリー倶楽部,1
E21219,,6320001005316,株式会社フォレストホールディングス,1
E38348,,1010401162123,株式会社ＯＭＵ,1
E27838,,,アッヴィ・インク,1
E04367,,9040001044645,成田国際空港株式会社,1
E03838,,4010001054874,東日本建設業保証株式会社,1
E00982,,8010401049314,株式会社ＬＴＴバイオファーマ,1
E04729,,6180001052538,株式会社小原カントリークラブ,1
E04666,,5240001029522,福山観光開発株式会社,1
E05727,21700,5010001068254,株式会社リンクアンドモチベーション,1
E05456,24400,1010001034565,株式会社ぐるなび,1
E36804,,1010001088396,スターリング証券株式会社,1
E36969,71350,4180001149377,ジャパンクラフトホールディングス株式会社,1
E04604,,5180001028605,名古屋競馬株式会社,1
E14380,,1010405005732,大和証券リビング投資法人,1
E02213,72110,7010401029044,三菱自動車工業株式会社,1
E27394,36740,7011001053434,株式会社オークファン,1
E34576,,,Ｇｌｏｂａｌ　Ａｌｐｈａ　Ｃａｐｉｔａｌ　Ｍａｎａｇｅｍｅｎｔ　Ｌｔｄ．,1
E31819,,,福田　幸雄,1
E09852,,,遠藤　結蔵,1
E33637,,6010001187433,日本郵政キャピタル株式会社,1
