ＥＤＩＮＥＴコード,提出者種別,上場区分,連結の有無,資本金,決算日,提出者名,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
E01266,内国法人・組合,上場,有,18516, 3月31日,共英製鋼株式会社,KYOEI STEEL LTD.,キョウエイセイコウカブシキガイシャ,大阪市北区堂島浜一丁目４番１６号,鉄鋼,54400,5120001062898
E01267,内国法人・組合,上場,有,84130,12月31日,株式会社　クボタ,KUBOTA CORPORATION,カブシキガイシャクボタ,大阪市浪速区敷津東一丁目２番４７号,機械,63260,1120001037978
E01268,内国法人・組合,上場,有,31186, 3月31日,株式会社栗本鐵工所,"Kurimoto,Ltd.",カブシキガイシャクリモトテッコウショ,大阪市西区北堀江１丁目１２番１９号,鉄鋼,56020,1120001048991
E01269,内国法人・組合,上場,有,2002, 3月31日,虹技株式会社,KOGI CORPORATION,コウギカブシキガイシャ,姫路市大津区勘兵衛町４丁目１,鉄鋼,56030,6140001063844
E01275,内国法人・組合,上場,有,1504, 3月31日,高砂鐵工株式会社,TAKASAGO TEKKO K.K.,タカサゴテッコウカブシキガイシャ,板橋区新河岸一丁目１番１号,鉄鋼,54580,6011401003931
E01276,内国法人・組合,上場,有,6857, 3月31日,日本金属株式会社,"NIPPON KINZOKU CO., LTD.",ニッポンキンゾクカブシキガイシャ,板橋区舟渡四丁目１０番１号,鉄鋼,54910,1011401011162
E01277,内国法人・組合,上場,無,1437, 3月31日,中日本鋳工株式会社,"NAKANIPPON CASTING CO.,LTD",ナカニッポンチュウコウカブシキガイシャ,西尾市港町６番地６,機械,64390,9180301022576
E01280,内国法人・組合,上場,有,5000, 3月31日,日本精線株式会社,"Nippon Seisen Co., Ltd.",ニッポンセイセンカブシキガイシャ,大阪市中央区高麗橋四丁目１番１号,鉄鋼,56590,2120001093269
E01282,内国法人・組合,上場,有,8062, 3月31日,神鋼鋼線工業株式会社,"KOBELCO WIRE COMPANY, LTD.",シンコウコウセンコウギョウカブシキガイシャ,尼崎市中浜町１０番地１,鉄鋼,56600,2140001049112
E01283,内国法人・組合,上場,有,1855, 3月31日,日本鋳鉄管株式会社,NIPPON CHUTETSUKAN K.K.,ニッポンチュウテツカンカブシキガイシャ,久喜市菖蒲町昭和沼１番地,鉄鋼,56120,3010001016859
E01284,内国法人・組合,上場,有,1036, 3月31日,中央可鍛工業株式会社,"CHUO MALLEABLE IRON CO., LTD.",チュウオウカタンコウギョウカブシキガイシャ,名古屋市中川区富川町三丁目１番地の１,鉄鋼,56070,3180001020051
E01287,内国法人・組合,上場,有,10720, 3月31日,日亜鋼業株式会社,"NICHIA STEEL WORKS,LTD.",ニチアコウギョウカブシキカイシャ,尼崎市中浜町１９番地,鉄鋼,56580,7140001050536
E01289,内国法人・組合,上場,有,7256, 3月31日,株式会社シンニッタン,SNTCORPORATION,カブシキガイシャシンニッタン,高萩市上手綱３３３３番地３,鉄鋼,63190,2050001024009
E01292,内国法人・組合,上場,有,5839, 3月31日,東京鐵鋼株式会社,"TOKYO TEKKO CO., LTD.",トウキョウテッコウカブシキガイシャ,小山市横倉新田５２０番地,鉄鋼,54450,8060001014498
E01294,内国法人・組合,上場,有,1557, 3月31日,パウダーテック株式会社,"Powdertech Co., Ltd.",パウダーテックカブシキガイシャ,柏市十余二２１７番地,鉄鋼,56950,7040001066245
E01296,内国法人・組合,上場,有,1513, 3月31日,株式会社サンユウ,"SANYU CO.,LTD.",カブシキガイシャサンユウ,枚方市春日北町３丁目１番１号,鉄鋼,56970,1120001149666
E01297,内国法人・組合,上場,有,3948, 3月31日,株式会社アイ・テック,ITEC CORPORATION,カブシキガイシャアイテック,静岡市清水区三保３８７番地７,卸売業,99640,9080001007508
E01298,内国法人・組合,上場,有,1228, 3月31日,株式会社エスイー,SE Corporation,カブシキガイシャエスイー,新宿区西新宿六丁目５番１号,金属製品,34230,4011101042505
E01300,内国法人・組合,上場,無,5000, 3月31日,株式会社エス・サイエンス,"S Science Company, Ltd.",カブシキガイシャ　エスサイエンス,中央区銀座八丁目９番１３号,非鉄金属,57210,6010001084903
E01301,内国法人・組合,上場,有,11963, 3月31日,東邦チタニウム株式会社,TOHO TITANIUM COMPANY LIMITED,トウホウチタニウムカブシキガイシャ,横浜市西区南幸一丁目１番１号,非鉄金属,57270,7021001007190
E01303,内国法人・組合,上場,有,6964, 3月31日,株式会社アーレスティ,AHRESTY CORPORATION,カブシキガイシャアーレスティ,豊橋市三弥町中原１番２号,非鉄金属,58520,7011201010490
E01305,内国法人・組合,上場,無,1595, 3月31日,日本伸銅株式会社,"NIPPON SHINDO CO.,LTD.",ニホンシンドウカブシキガイシャ,堺市堺区匠町２０番地１,非鉄金属,57530,1120101008623
E01308,内国法人・組合,上場,有,14630, 3月31日,東邦亜鉛株式会社,,トウホウアエンカブシキガイシャ,千代田区丸の内一丁目８番２号,非鉄金属,57070,9010001034863
E01315,内国法人・組合,上場,有,7360, 3月31日,モリ工業株式会社,MORY INDUSTRIES INC.,モリコウギョウカブシキガイシャ,河内長野市楠町東１６１５番地,鉄鋼,54640,2120101034032
E01317,内国法人・組合,上場,有,68417, 3月31日,株式会社ＬＩＸＩＬ,LIXIL Corporation,カブシキガイシャ　リクシル,品川区西品川一丁目１番１号　大崎ガーデンタワー,金属製品,59380,5010601004914
E01318,内国法人・組合,上場,有,6346, 3月31日,株式会社大紀アルミニウム工業所,"DAIKI ALUMINIUM INDUSTRY CO.,LTD.",カブシキカイシャダイキアルミニウムコウギョウショ,大阪市西区土佐堀一丁目４番８号,非鉄金属,57020,5120001125102
E01320,内国法人・組合,上場,無,2160, 3月31日,アルメタックス株式会社,"ALMETAX MANUFACTURING CO.,LTD.",アルメタックスカブシキガイシャ,大阪市北区大淀中１丁目１番３０号,金属製品,59280,5120001060472
E01321,内国法人・組合,上場,有,2756, 3月31日,株式会社ＣＫサンエツ,"CK SAN-ETSU METALS Co.,Ltd.",カブシキガイシャシーケーサンエツ,高岡市守護町二丁目１２番１号,非鉄金属,57570,7230001010051
E01324,内国法人・組合,上場,有,5462, 3月31日,小野建株式会社,"ONOKEN CO.,LTD.",オノケンカブシキガイシャ,北九州市小倉北区西港町１２番地の１,卸売業,74140,6320001000746
E01325,内国法人・組合,上場,無,481, 2月末日,株式会社ダイケン,"DAIKEN CO.,LTD.",カブシキガイシャダイケン,大阪市淀川区新高二丁目７番１３号,金属製品,59000,6120001056412
E01327,内国法人・組合,上場,無,8739, 3月31日,株式会社大阪チタニウムテクノロジーズ,"OSAKA Titanium technologies Co.,Ltd",カブシキガイシャ　オオサカ　チタニウム　テクノロジーズ,尼崎市東浜町１番地,非鉄金属,57260,8140001052085
E01329,内国法人・組合,上場,有,100, 3月31日,株式会社エルアイイーエイチ,"Life Intelligent Enterprise Co.,Ltd.",カブシキガイシャエルアイイーエイチ,中央区銀座八丁目９番１３号,非鉄金属,58560,3010001089995
E01330,内国法人・組合,上場,有,52277, 3月31日,株式会社ＵＡＣＪ,UACJ Corporation,カブシキガイシャユーエーシージェイ,千代田区大手町１－７－２,非鉄金属,57410,9010001098116
E01331,内国法人・組合,上場,有,156, 3月31日,エヌアイシ・オートテック株式会社,"NIC Autotec,Inc.",エヌアイシオートテックカブシキガイシャ,富山市流杉２５５番地,非鉄金属,57420,2230001000412
E01332,内国法人・組合,上場,有,69395, 3月31日,古河電気工業株式会社,"Furukawa Electric Co., Ltd.",フルカワデンキコウギョウカブシキガイシャ,千代田区大手町二丁目６番４号,非鉄金属,58010,5010001008796
E01333,内国法人・組合,上場,有,99736, 3月31日,住友電気工業株式会社,"Sumitomo Electric Industries, Ltd.",スミトモデンキコウギョウカブシキガイシャ,大阪市中央区北浜４丁目５番３３号,非鉄金属,58020,5120001077450
E01334,内国法人・組合,上場,有,53076, 3月31日,株式会社フジクラ,Fujikura Ltd.,カブシキガイシャフジクラ,江東区木場一丁目５番１号,非鉄金属,58030,2010601007861
E01336,内国法人・組合,上場,有,24221, 3月31日,昭和電線ホールディングス株式会社,"SWCC SHOWA HOLDINGS CO., LTD.",ショウワデンセンホールディングスカブシキガイシャ,川崎市川崎区日進町１番１４号,非鉄金属,58050,7010401061336
E01337,内国法人・組合,上場,有,1925, 3月31日,東京特殊電線株式会社,"TOTOKU ELECTRIC CO., LTD.",トウキョウトクシュデンセンカブシキガイシャ,港区西新橋３ー８ー３,非鉄金属,58070,8010401084377
E01338,内国法人・組合,上場,有,6676, 3月31日,タツタ電線株式会社,"TATSUTA ELECTRIC WIRE AND CABLE CO.,LTD",タツタデンセンカブシキガイシャ,東大阪市岩田町２丁目３番１号,非鉄金属,58090,4122001004781
E01348,内国法人・組合,上場,無,647, 2月末日,ＪＭＡＣＳ株式会社,"JMACS Japan Co.,Ltd.",ジェイマックスカブシキガイシャ,加東市森尾１２７番１,非鉄金属,58170,8122001015783
E01350,内国法人・組合,上場,有,1047,12月31日,カナレ電気株式会社,"Canare Electric Co., Ltd.",カナレデンキカブシキガイシャ,日進市藤枝町奥廻間１２０１番地１０,非鉄金属,58190,8180001067823
E01351,内国法人・組合,上場,有,1136, 3月31日,株式会社三ッ星,"MITSUBOSHI CO.,  LTD.",カブシキガイシャミツボシ,大阪市中央区本町一丁目４番８号,非鉄金属,58200,7120001025481
E01352,内国法人・組合,上場,有,1555, 3月31日,平河ヒューテック株式会社,HIRAKAWA HEWTECH CORP.,ヒラカワヒューテックカブシキガイシャ,港区芝四丁目１７番５号,非鉄金属,58210,1010701008364
E01353,内国法人・組合,上場,有,11094, 3月31日,東洋製罐グループホールディングス株式会社,"Toyo Seikan Group Holdings, Ltd.",トウヨウセイカングループホールディングスカブシキガイシャ,品川区東五反田二丁目１８番１号,金属製品,59010,7010701026096
E01354,内国法人・組合,上場,有,11086, 3月31日,ホッカンホールディングス株式会社,HOKKAN HOLDINGS LIMITED,ホッカンホールディングスカブシキガイシャ,千代田区丸の内二丁目２番２号,金属製品,59020,6010001008804
E01355,内国法人・組合,上場,有,9435, 3月31日,株式会社横河ブリッジホールディングス,Yokogawa Bridge Holdings Corp.,カブシキガイシャヨコガワブリッジホールディングス,港区芝浦四丁目４番４４号,金属製品,59110,9010401030578
E01362,内国法人・組合,上場,有,6619, 3月31日,株式会社駒井ハルテック,KOMAIHALTEC Inc.,カブシキガイシャコマイハルテック,大阪市西区立売堀四丁目２番２１号,金属製品,59150,2120001028927
E01364,内国法人・組合,上場,有,1361, 3月31日,瀧上工業株式会社,"The Takigami Steel Construction Co.,Ltd.",タキガミコウギョウカブシキガイシャ,半田市神明町一丁目１番地,金属製品,59180,1180001089667
E01365,内国法人・組合,上場,有,600, 3月31日,那須電機鉄工株式会社,"NASU DENKI-TEKKO CO.,LTD.",ナスデンキテッコウカブシキガイシャ,新宿区新宿二丁目１番１２号,金属製品,59220,5011101015468
E01366,内国法人・組合,上場,有,1710, 3月31日,中国工業株式会社,"CHUGOKUKOGYO CO.,LTD.",チュウゴクコウギョウカブシキガイシャ,広島市中区小町２－２６,金属製品,59740,6240001006578
E01367,内国法人・組合,上場,有,17009, 3月31日,日本発條株式会社,"NHK SPRING CO., LTD.",ニッポンハツジョウカブシキガイシャ,横浜市金沢区福浦三丁目１０番地,金属製品,59910,7020001006616
E01368,内国法人・組合,上場,有,615, 3月31日,アマテイ株式会社,Amatei Incorporated,アマテイカブシキガイシャ,尼崎市西高洲町９番地,金属製品,59520,5140001047550
E01369,内国法人・組合,上場,有,3900, 3月31日,株式会社ヤマシナ,YAMASHINA CORPORATION,カブシキガイシヤヤマシナ,京都市山科区東野狐藪町１６番地,金属製品,59550,2130001013473
E01370,内国法人・組合,上場,有,2685,11月30日,日本フイルコン株式会社,"NIPPON FILCON CO.,LTD.",ニホンフイルコンカブシキガイシャ,稲城市大丸２２２０番地,金属製品,59420,4013401002394
E01372,内国法人・組合,上場,有,9197, 3月31日,日工株式会社,"NIKKO CO.,LTD.",ニッコウカブシキガイシャ,明石市大久保町江井島１０１３番地の１,機械,63060,6140001035281
E01373,内国法人・組合,上場,無,5178, 3月31日,高田機工株式会社,"TAKADAKIKO(Steel Construction)CO.,LTD.",タカダキコウカブシキガイシャ,大阪市浪速区難波中２丁目１０番７０号,金属製品,59230,8120001038994
E01377,内国法人・組合,上場,有,13044,11月30日,オーエスジー株式会社,OSG Corporation,オーエスジーカブシキガイシャ,豊川市本野ケ原三丁目２２番地,機械,61360,1180301010019
E01378,内国法人・組合,上場,有,1000, 3月31日,東京製綱株式会社,"TOKYO ROPE MFG. CO., LTD.",トウキョウセイコウカブシキガイシャ,江東区永代２－３７－２８,金属製品,59810,7010001034997
E01379,内国法人・組合,上場,有,18472,12月31日,リョービ株式会社,RYOBI LIMITED,リョービカブシキガイシャ,府中市目崎町７６２番地,非鉄金属,58510,8240001034478
E01380,内国法人・組合,上場,有,605, 5月31日,ＴＯＮＥ株式会社,"TONE CO.,LTD.",トネカブシキガイシャ,河内長野市寿町６番２５号,金属製品,59670,9120001013625
E01381,内国法人・組合,上場,無,955, 9月30日,川岸工業株式会社,"Kawagishi Bridge Works Co.,Ltd.",カワギシコウギョウカブシキガイシャ,港区東新橋一丁目２番１３号,金属製品,59210,1010401007286
E01382,内国法人・組合,上場,有,5610, 3月31日,東プレ株式会社,Topre Corporation,トウプレカブシキガイシャ,中央区日本橋３丁目１２番２号,金属製品,59750,4010001036658
E01385,内国法人・組合,上場,有,38413, 3月31日,三和ホールディングス株式会社,Sanwa Holdings Corporation,サンワホールディングスカブシキガイシャ,新宿区西新宿２丁目１番１号,金属製品,59290,3011101010289
